,identifier,pollster:id,link,start_date,end_date,published_date,population,sponsor,method,n,area,done_by_x,notes_x,middle_date,,question:identifier,poll:identifier,choice:id,topic_id,value_x,done_by_y,notes_y,start_date_date,end_date_date,middle_date_date_x,middle_date_date_y,value_y
209,2021-06,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5384/f9/pv210624.pdf,2021-05-29,2021-06-13,2021-06-24,,,,925,ČR,Michal Škop,,2021-06-05,,model,2021-06,KSČM,model psp,0.075,Michal Škop,,2021-05-29,2021-06-13,2021-06-05,2021-06-05,0.05332264863600481
210,2021-06,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5384/f9/pv210624.pdf,2021-05-29,2021-06-13,2021-06-24,,,,925,ČR,Michal Škop,,2021-06-05,,model,2021-06,ČSSD,model psp,0.075,Michal Škop,,2021-05-29,2021-06-13,2021-06-05,2021-06-05,0.04792145825437109
211,2021-06,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5384/f9/pv210624.pdf,2021-05-29,2021-06-13,2021-06-24,,,,925,ČR,Michal Škop,,2021-06-05,,model,2021-06,Přísaha,model psp,0.025,Michal Škop,,2021-05-29,2021-06-13,2021-06-05,2021-06-05,0.04316163340608888
212,2021-06,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5384/f9/pv210624.pdf,2021-05-29,2021-06-13,2021-06-24,,,,925,ČR,Michal Škop,,2021-06-05,,model,2021-06,Trikolóra+Svobodní+Soukromníci,model psp,0.035,Michal Škop,,2021-05-29,2021-06-13,2021-06-05,2021-06-05,0.03228889673905813
213,2021-06,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5384/f9/pv210624.pdf,2021-05-29,2021-06-13,2021-06-24,,,,925,ČR,Michal Škop,,2021-06-05,,model,2021-06,Zelení,model psp,0.015,Michal Škop,,2021-05-29,2021-06-13,2021-06-05,2021-06-05,0.016299414417218726
214,2021-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,,2021-06-12,,model,2021-06,ANO,model psp,0.2,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.23256607156781875
215,2021-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,,2021-06-12,,model,2021-06,ODS,model psp,0.115,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.11307351114032395
216,2021-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,,2021-06-12,,model,2021-06,Piráti,model psp,0.14,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.16202348457379975
217,2021-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,,2021-06-12,,model,2021-06,KSČM,model psp,0.04,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.05311129774227458
218,2021-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,,2021-06-12,,model,2021-06,SPD,model psp,0.12,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.11062500218095217
219,2021-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,,2021-06-12,,model,2021-06,ČSSD,model psp,0.035,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.04769923904627664
220,2021-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,,2021-06-12,,model,2021-06,KDU-ČSL,model psp,0.03,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.034463822904942855
221,2021-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,,2021-06-12,,model,2021-06,STAN,model psp,0.13,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.11419879913324213
222,2021-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,,2021-06-12,,model,2021-06,TOP 09,model psp,0.075,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.05487163670936667
223,2021-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,,2021-06-12,,model,2021-06,Přísaha,model psp,0.06,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.044350471687583735
224,2021-06_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-12,,model,2021-06_b,Piráti+STAN,model psp,0.24,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.23688598536048203
225,2021-06_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-12,,model,2021-06_b,ANO,model psp,0.215,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.23256607156781875
226,2021-06_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-12,,model,2021-06_b,SPOLU,model psp,0.235,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.194736697925623
227,2021-06_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-12,,model,2021-06_b,SPD,model psp,0.125,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.11062500218095217
228,2021-06_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-12,,model,2021-06_b,KSČM,model psp,0.045,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.05311129774227458
229,2021-06_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-12,,model,2021-06_b,ČSSD,model psp,0.035,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.04769923904627664
230,2021-06_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2569764-trendy_ceska_2021_vlna_71_volebni_model.pdf,2021-06-07,2021-06-18,2021-06-27,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-06, ale zkoumaly 2 různé modely",2021-06-12,,model,2021-06_b,Přísaha,model psp,0.06,Michal Škop,,2021-06-07,2021-06-18,2021-06-12,2021-06-12,0.044350471687583735
231,2021-01,Sanep,http://www.sanep.cz/pruzkumy/volby-by-vyhralo-hnuti-ano-druha-je-koalice-pirati-stan/,2021-01-21,2021-01-26,,,,,1843,ČR,Michal Škop,,2021-01-23,,model,2021-01,ANO,model psp,0.271,Michal Škop,,2021-01-21,2021-01-26,2021-01-23,2021-01-23,0.24908460091640353
232,2021-01,Sanep,http://www.sanep.cz/pruzkumy/volby-by-vyhralo-hnuti-ano-druha-je-koalice-pirati-stan/,2021-01-21,2021-01-26,,,,,1843,ČR,Michal Škop,,2021-01-23,,model,2021-01,Piráti+STAN,model psp,0.23600000000000002,Michal Škop,,2021-01-21,2021-01-26,2021-01-23,2021-01-23,0.25733727926338956
233,2021-01,Sanep,http://www.sanep.cz/pruzkumy/volby-by-vyhralo-hnuti-ano-druha-je-koalice-pirati-stan/,2021-01-21,2021-01-26,,,,,1843,ČR,Michal Škop,,2021-01-23,,model,2021-01,SPOLU,model psp,0.183,Michal Škop,,2021-01-21,2021-01-26,2021-01-23,2021-01-23,0.18979136944280664
234,2021-01,Sanep,http://www.sanep.cz/pruzkumy/volby-by-vyhralo-hnuti-ano-druha-je-koalice-pirati-stan/,2021-01-21,2021-01-26,,,,,1843,ČR,Michal Škop,,2021-01-23,,model,2021-01,SPD,model psp,0.08800000000000001,Michal Škop,,2021-01-21,2021-01-26,2021-01-23,2021-01-23,0.10496156061503421
235,2021-01,Sanep,http://www.sanep.cz/pruzkumy/volby-by-vyhralo-hnuti-ano-druha-je-koalice-pirati-stan/,2021-01-21,2021-01-26,,,,,1843,ČR,Michal Škop,,2021-01-23,,model,2021-01,ČSSD,model psp,0.062,Michal Škop,,2021-01-21,2021-01-26,2021-01-23,2021-01-23,0.05080864453814054
236,2021-01,Sanep,http://www.sanep.cz/pruzkumy/volby-by-vyhralo-hnuti-ano-druha-je-koalice-pirati-stan/,2021-01-21,2021-01-26,,,,,1843,ČR,Michal Škop,,2021-01-23,,model,2021-01,KSČM,model psp,0.05,Michal Škop,,2021-01-21,2021-01-26,2021-01-23,2021-01-23,0.05340762982086565
237,2021-01,Sanep,http://www.sanep.cz/pruzkumy/volby-by-vyhralo-hnuti-ano-druha-je-koalice-pirati-stan/,2021-01-21,2021-01-26,,,,,1843,ČR,Michal Škop,,2021-01-23,,model,2021-01,Trikolóra,model psp,0.025,Michal Škop,,2021-01-21,2021-01-26,2021-01-23,2021-01-23,0.02929097193375204
238,2021-01,Sanep,http://www.sanep.cz/pruzkumy/volby-by-vyhralo-hnuti-ano-druha-je-koalice-pirati-stan/,2021-01-21,2021-01-26,,,,,1843,ČR,Michal Škop,,2021-01-23,,model,2021-01,Zelení,model psp,0.008,Michal Škop,,2021-01-21,2021-01-26,2021-01-23,2021-01-23,0.013925337394615102
239,2021-02,Sanep,http://www.sanep.cz/pruzkumy/-1245/,2021-02-18,2021-02-23,,,,,1927,ČR,Michal Škop,,2021-02-20,,model,2021-02,ANO,model psp,0.268,Michal Škop,,2021-02-18,2021-02-23,2021-02-20,2021-02-20,0.24092823603958313
240,2021-02,Sanep,http://www.sanep.cz/pruzkumy/-1245/,2021-02-18,2021-02-23,,,,,1927,ČR,Michal Škop,,2021-02-20,,model,2021-02,Piráti+STAN,model psp,0.249,Michal Škop,,2021-02-18,2021-02-23,2021-02-20,2021-02-20,0.2625980115415636
241,2021-02,Sanep,http://www.sanep.cz/pruzkumy/-1245/,2021-02-18,2021-02-23,,,,,1927,ČR,Michal Škop,,2021-02-20,,model,2021-02,SPOLU,model psp,0.18600000000000003,Michal Škop,,2021-02-18,2021-02-23,2021-02-20,2021-02-20,0.18676970604691673
242,2021-02,Sanep,http://www.sanep.cz/pruzkumy/-1245/,2021-02-18,2021-02-23,,,,,1927,ČR,Michal Škop,,2021-02-20,,model,2021-02,SPD,model psp,0.094,Michal Škop,,2021-02-18,2021-02-23,2021-02-20,2021-02-20,0.10865800954721089
243,2021-02,Sanep,http://www.sanep.cz/pruzkumy/-1245/,2021-02-18,2021-02-23,,,,,1927,ČR,Michal Škop,,2021-02-20,,model,2021-02,ČSSD,model psp,0.059000000000000004,Michal Škop,,2021-02-18,2021-02-23,2021-02-20,2021-02-20,0.04927568303571616
244,2021-02,Sanep,http://www.sanep.cz/pruzkumy/-1245/,2021-02-18,2021-02-23,,,,,1927,ČR,Michal Škop,,2021-02-20,,model,2021-02,KSČM,model psp,0.053,Michal Škop,,2021-02-18,2021-02-23,2021-02-20,2021-02-20,0.05379573853319825
245,2021-02,Sanep,http://www.sanep.cz/pruzkumy/-1245/,2021-02-18,2021-02-23,,,,,1927,ČR,Michal Škop,,2021-02-20,,model,2021-02,Trikolóra,model psp,0.026000000000000002,Michal Škop,,2021-02-18,2021-02-23,2021-02-20,2021-02-20,0.02912650022212547
246,2021-02,Sanep,http://www.sanep.cz/pruzkumy/-1245/,2021-02-18,2021-02-23,,,,,1927,ČR,Michal Škop,,2021-02-20,,model,2021-02,Zelení,model psp,0.012,Michal Škop,,2021-02-18,2021-02-23,2021-02-20,2021-02-20,0.01494824151213043
247,2021-03,Sanep,http://www.sanep.cz/pruzkumy/-1249/,2021-03-18,2021-03-23,,,,,1869,ČR,Michal Škop,,2021-03-20,,model,2021-03,ANO,model psp,0.262,Michal Škop,,2021-03-18,2021-03-23,2021-03-20,2021-03-20,0.23401204280887816
248,2021-03,Sanep,http://www.sanep.cz/pruzkumy/-1249/,2021-03-18,2021-03-23,,,,,1869,ČR,Michal Škop,,2021-03-20,,model,2021-03,Piráti+STAN,model psp,0.261,Michal Škop,,2021-03-18,2021-03-23,2021-03-20,2021-03-20,0.2635700673928226
249,2021-03,Sanep,http://www.sanep.cz/pruzkumy/-1249/,2021-03-18,2021-03-23,,,,,1869,ČR,Michal Škop,,2021-03-20,,model,2021-03,SPOLU,model psp,0.179,Michal Škop,,2021-03-18,2021-03-23,2021-03-20,2021-03-20,0.18530214537247072
250,2021-03,Sanep,http://www.sanep.cz/pruzkumy/-1249/,2021-03-18,2021-03-23,,,,,1869,ČR,Michal Škop,,2021-03-20,,model,2021-03,SPD,model psp,0.10300000000000001,Michal Škop,,2021-03-18,2021-03-23,2021-03-20,2021-03-20,0.11272125772591196
251,2021-03,Sanep,http://www.sanep.cz/pruzkumy/-1249/,2021-03-18,2021-03-23,,,,,1869,ČR,Michal Škop,,2021-03-20,,model,2021-03,ČSSD,model psp,0.053,Michal Škop,,2021-03-18,2021-03-23,2021-03-20,2021-03-20,0.04767765874754546
252,2021-03,Sanep,http://www.sanep.cz/pruzkumy/-1249/,2021-03-18,2021-03-23,,,,,1869,ČR,Michal Škop,,2021-03-20,,model,2021-03,KSČM,model psp,0.063,Michal Škop,,2021-03-18,2021-03-23,2021-03-20,2021-03-20,0.05289714108914972
253,2021-03,Sanep,http://www.sanep.cz/pruzkumy/-1249/,2021-03-18,2021-03-23,,,,,1869,ČR,Michal Škop,,2021-03-20,,model,2021-03,Trikolóra,model psp,0.027999999999999997,Michal Škop,,2021-03-18,2021-03-23,2021-03-20,2021-03-20,0.028576804910766057
254,2021-03,Sanep,http://www.sanep.cz/pruzkumy/-1249/,2021-03-18,2021-03-23,,,,,1869,ČR,Michal Škop,,2021-03-20,,model,2021-03,Zelení,model psp,0.013000000000000001,Michal Škop,,2021-03-18,2021-03-23,2021-03-20,2021-03-20,0.015887287049762746
255,2021-04,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-6/,2021-04-15,2021-04-21,,,,,1981,ČR,Michal Škop,,2021-04-18,,model,2021-04,ANO,model psp,0.239,Michal Škop,,2021-04-15,2021-04-21,2021-04-18,2021-04-18,0.228137261167734
256,2021-04,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-6/,2021-04-15,2021-04-21,,,,,1981,ČR,Michal Škop,,2021-04-18,,model,2021-04,Piráti+STAN,model psp,0.264,Michal Škop,,2021-04-15,2021-04-21,2021-04-18,2021-04-18,0.25896022940116414
257,2021-04,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-6/,2021-04-15,2021-04-21,,,,,1981,ČR,Michal Škop,,2021-04-18,,model,2021-04,SPOLU,model psp,0.177,Michal Škop,,2021-04-15,2021-04-21,2021-04-18,2021-04-18,0.18699691129542692
258,2021-04,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-6/,2021-04-15,2021-04-21,,,,,1981,ČR,Michal Škop,,2021-04-18,,model,2021-04,SPD,model psp,0.105,Michal Škop,,2021-04-15,2021-04-21,2021-04-18,2021-04-18,0.11399866325415768
259,2021-04,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-6/,2021-04-15,2021-04-21,,,,,1981,ČR,Michal Škop,,2021-04-18,,model,2021-04,ČSSD,model psp,0.051,Michal Škop,,2021-04-15,2021-04-21,2021-04-18,2021-04-18,0.04801497656496745
260,2021-04,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-6/,2021-04-15,2021-04-21,,,,,1981,ČR,Michal Škop,,2021-04-18,,model,2021-04,KSČM,model psp,0.057,Michal Škop,,2021-04-15,2021-04-21,2021-04-18,2021-04-18,0.05282534639720232
261,2021-04,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-6/,2021-04-15,2021-04-21,,,,,1981,ČR,Michal Škop,,2021-04-18,,model,2021-04,Trikolóra+Svobodní+Soukromníci,model psp,0.05,Michal Škop,,2021-04-15,2021-04-21,2021-04-18,2021-04-18,0.032984520391341685
262,2021-04,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-6/,2021-04-15,2021-04-21,,,,,1981,ČR,Michal Škop,,2021-04-18,,model,2021-04,Přísaha,model psp,0.03,Michal Škop,,2021-04-15,2021-04-21,2021-04-18,2021-04-18,0.03464906787846767
263,2021-04,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-6/,2021-04-15,2021-04-21,,,,,1981,ČR,Michal Škop,,2021-04-18,,model,2021-04,Zelení,model psp,0.013999999999999999,Michal Škop,,2021-04-15,2021-04-21,2021-04-18,2021-04-18,0.016606337732901988
264,2021-05,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-7/,2021-05-13,2021-05-19,,,,,1834,ČR,Michal Škop,,2021-05-16,,model,2021-05,ANO,model psp,0.22399999999999998,Michal Škop,,2021-05-13,2021-05-19,2021-05-16,2021-05-16,0.2262603167832069
265,2021-05,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-7/,2021-05-13,2021-05-19,,,,,1834,ČR,Michal Škop,,2021-05-16,,model,2021-05,Piráti+STAN,model psp,0.263,Michal Škop,,2021-05-13,2021-05-19,2021-05-16,2021-05-16,0.2488040665742384
266,2021-05,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-7/,2021-05-13,2021-05-19,,,,,1834,ČR,Michal Škop,,2021-05-16,,model,2021-05,SPOLU,model psp,0.185,Michal Škop,,2021-05-13,2021-05-19,2021-05-16,2021-05-16,0.1915895817848941
267,2021-05,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-7/,2021-05-13,2021-05-19,,,,,1834,ČR,Michal Škop,,2021-05-16,,model,2021-05,SPD,model psp,0.10800000000000001,Michal Škop,,2021-05-13,2021-05-19,2021-05-16,2021-05-16,0.11174336996072075
268,2021-05,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-7/,2021-05-13,2021-05-19,,,,,1834,ČR,Michal Škop,,2021-05-16,,model,2021-05,ČSSD,model psp,0.057,Michal Škop,,2021-05-13,2021-05-19,2021-05-16,2021-05-16,0.04741402000664433
269,2021-05,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-7/,2021-05-13,2021-05-19,,,,,1834,ČR,Michal Škop,,2021-05-16,,model,2021-05,KSČM,model psp,0.049,Michal Škop,,2021-05-13,2021-05-19,2021-05-16,2021-05-16,0.05334779077597215
270,2021-05,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-7/,2021-05-13,2021-05-19,,,,,1834,ČR,Michal Škop,,2021-05-16,,model,2021-05,Trikolóra+Svobodní+Soukromníci,model psp,0.038,Michal Škop,,2021-05-13,2021-05-19,2021-05-16,2021-05-16,0.032767622793327025
271,2021-05,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-7/,2021-05-13,2021-05-19,,,,,1834,ČR,Michal Škop,,2021-05-16,,model,2021-05,Přísaha,model psp,0.035,Michal Škop,,2021-05-13,2021-05-19,2021-05-16,2021-05-16,0.04006103588534372
272,2021-05,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-7/,2021-05-13,2021-05-19,,,,,1834,ČR,Michal Škop,,2021-05-16,,model,2021-05,Aliance pro budoucnost,model psp,0.015,Michal Škop,,2021-05-13,2021-05-19,2021-05-16,2021-05-16,0.01782801319744922
273,2021-05,Sanep,http://www.sanep.cz/pruzkumy/volebni-preference-2021-7/,2021-05-13,2021-05-19,,,,,1834,ČR,Michal Škop,,2021-05-16,,model,2021-05,Zelení,model psp,0.012,Michal Škop,,2021-05-13,2021-05-19,2021-05-16,2021-05-16,0.01672907216404505
274,2021-06,Sanep,http://www.sanep.cz/pruzkumy/-1263/,2021-06-10,2021-06-15,,,,,1926,ČR,Michal Škop,,2021-06-12,,model,2021-06,ANO,model psp,0.223,Michal Škop,,2021-06-10,2021-06-15,2021-06-12,2021-06-12,0.23256607156781875
275,2021-06,Sanep,http://www.sanep.cz/pruzkumy/-1263/,2021-06-10,2021-06-15,,,,,1926,ČR,Michal Škop,,2021-06-12,,model,2021-06,Piráti+STAN,model psp,0.247,Michal Škop,,2021-06-10,2021-06-15,2021-06-12,2021-06-12,0.23688598536048203
276,2021-06,Sanep,http://www.sanep.cz/pruzkumy/-1263/,2021-06-10,2021-06-15,,,,,1926,ČR,Michal Škop,,2021-06-12,,model,2021-06,SPOLU,model psp,0.201,Michal Škop,,2021-06-10,2021-06-15,2021-06-12,2021-06-12,0.194736697925623
277,2021-06,Sanep,http://www.sanep.cz/pruzkumy/-1263/,2021-06-10,2021-06-15,,,,,1926,ČR,Michal Škop,,2021-06-12,,model,2021-06,SPD,model psp,0.107,Michal Škop,,2021-06-10,2021-06-15,2021-06-12,2021-06-12,0.11062500218095217
278,2021-06,Sanep,http://www.sanep.cz/pruzkumy/-1263/,2021-06-10,2021-06-15,,,,,1926,ČR,Michal Škop,,2021-06-12,,model,2021-06,ČSSD,model psp,0.053,Michal Škop,,2021-06-10,2021-06-15,2021-06-12,2021-06-12,0.04769923904627664
279,2021-06,Sanep,http://www.sanep.cz/pruzkumy/-1263/,2021-06-10,2021-06-15,,,,,1926,ČR,Michal Škop,,2021-06-12,,model,2021-06,KSČM,model psp,0.051,Michal Škop,,2021-06-10,2021-06-15,2021-06-12,2021-06-12,0.05311129774227458
280,2021-06,Sanep,http://www.sanep.cz/pruzkumy/-1263/,2021-06-10,2021-06-15,,,,,1926,ČR,Michal Škop,,2021-06-12,,model,2021-06,Trikolóra+Svobodní+Soukromníci,model psp,0.034,Michal Škop,,2021-06-10,2021-06-15,2021-06-12,2021-06-12,0.03207070887589072
281,2021-06,Sanep,http://www.sanep.cz/pruzkumy/-1263/,2021-06-10,2021-06-15,,,,,1926,ČR,Michal Škop,,2021-06-12,,model,2021-06,Přísaha,model psp,0.045,Michal Škop,,2021-06-10,2021-06-15,2021-06-12,2021-06-12,0.044350471687583735
282,2021-06,Sanep,http://www.sanep.cz/pruzkumy/-1263/,2021-06-10,2021-06-15,,,,,1926,ČR,Michal Škop,,2021-06-12,,model,2021-06,Aliance pro budoucnost,model psp,0.015,Michal Škop,,2021-06-10,2021-06-15,2021-06-12,2021-06-12,0.01904729796122785
283,2021-06,Sanep,http://www.sanep.cz/pruzkumy/-1263/,2021-06-10,2021-06-15,,,,,1926,ČR,Michal Škop,,2021-06-12,,model,2021-06,Zelení,model psp,0.013000000000000001,Michal Škop,,2021-06-10,2021-06-15,2021-06-12,2021-06-12,0.01625721569315488
284,2021-01,Phoenix Research,https://www.phoenixresearch.cz/dnld/Phoenixresearch-preference-a-potencial-CR-1-2021-(LQ).pdf,2021-01-01,2021-01-10,,,,,1038,ČR,Michal Škop,přepočítáno z preferencí,2021-01-05,,model,2021-01,ANO,model psp,0.2793,Michal Škop,přepočítáno z preferencí,2021-01-01,2021-01-10,2021-01-05,2021-01-05,0.2516037100670661
285,2021-01,Phoenix Research,https://www.phoenixresearch.cz/dnld/Phoenixresearch-preference-a-potencial-CR-1-2021-(LQ).pdf,2021-01-01,2021-01-10,,,,,1038,ČR,Michal Škop,přepočítáno z preferencí,2021-01-05,,model,2021-01,SPOLU,model psp,0.2223,Michal Škop,přepočítáno z preferencí,2021-01-01,2021-01-10,2021-01-05,2021-01-05,0.19234571577823642
286,2021-01,Phoenix Research,https://www.phoenixresearch.cz/dnld/Phoenixresearch-preference-a-potencial-CR-1-2021-(LQ).pdf,2021-01-01,2021-01-10,,,,,1038,ČR,Michal Škop,přepočítáno z preferencí,2021-01-05,,model,2021-01,Piráti+STAN,model psp,0.2114,Michal Škop,přepočítáno z preferencí,2021-01-01,2021-01-10,2021-01-05,2021-01-05,0.25321336894538743
287,2021-01,Phoenix Research,https://www.phoenixresearch.cz/dnld/Phoenixresearch-preference-a-potencial-CR-1-2021-(LQ).pdf,2021-01-01,2021-01-10,,,,,1038,ČR,Michal Škop,přepočítáno z preferencí,2021-01-05,,model,2021-01,SPD,model psp,0.0986,Michal Škop,přepočítáno z preferencí,2021-01-01,2021-01-10,2021-01-05,2021-01-05,0.10408901683563876
288,2021-01,Phoenix Research,https://www.phoenixresearch.cz/dnld/Phoenixresearch-preference-a-potencial-CR-1-2021-(LQ).pdf,2021-01-01,2021-01-10,,,,,1038,ČR,Michal Škop,přepočítáno z preferencí,2021-01-05,,model,2021-01,ČSSD,model psp,0.0613,Michal Škop,přepočítáno z preferencí,2021-01-01,2021-01-10,2021-01-05,2021-01-05,0.052086042784170575
289,2021-01,Phoenix Research,https://www.phoenixresearch.cz/dnld/Phoenixresearch-preference-a-potencial-CR-1-2021-(LQ).pdf,2021-01-01,2021-01-10,,,,,1038,ČR,Michal Škop,přepočítáno z preferencí,2021-01-05,,model,2021-01,KSČM,model psp,0.0449,Michal Škop,přepočítáno z preferencí,2021-01-01,2021-01-10,2021-01-05,2021-01-05,0.053319376230116476
290,2021-01,Phoenix Research,https://www.phoenixresearch.cz/dnld/Phoenixresearch-preference-a-potencial-CR-1-2021-(LQ).pdf,2021-01-01,2021-01-10,,,,,1038,ČR,Michal Škop,přepočítáno z preferencí,2021-01-05,,model,2021-01,Trikolóra,model psp,0.042699999999999995,Michal Škop,přepočítáno z preferencí,2021-01-01,2021-01-10,2021-01-05,2021-01-05,0.03038431364935014
291,2021-02,Phoenix Research,https://www.phoenixresearch.cz/dnld/Phoenixresearch-preference-a-potencial-CR-2-2021-(LQ).pdf,2021-02-01,2021-02-11,,,,,1062,ČR,Michal Škop,přepočítáno z preferencí,2021-02-06,,model,2021-02,ANO,model psp,0.2667,Michal Škop,přepočítáno z preferencí,2021-02-01,2021-02-11,2021-02-06,2021-02-06,0.24538032183296796
